ID,date,meals_served,kitchen_staff,temperature_C,humidity_percent,day_of_week,special_event,past_waste_kg,staff_experience,waste_category
851,2023-07-16,367.0,12.0,11.86574536,79.78578722,6,1,26.832568600000002,Intermediate,Grains
852,2024-07-20,150.0,14.0,-10.0,86.37909068,5,1,23.10381686,Intermediate,Vegetables
853,2022-03-22,369.0,10.0,15.09253123,80.28913101,1,0,48.49463824,Intermediate,Meat
854,2022-07-25,271.0,5.0,15.89480235,53.9621249,0,0,29.43491597,Beginner,Grains
855,2022-02-04,287.0,13.0,11.86736044,40.14486422,4,0,9.162519707,Beginner,Dairy
856,2024-07-31,111.0,19.0,23.00476308,35.05807888,2,0,20.5788599,Intermediate,Grains
857,2024-02-15,327.0,10.0,24.98422414,31.24028213,3,0,13.56516388,Expert,Meat
858,2023-05-24,175.0,7.0,19.92946944,37.54345614,2,0,26.09554462,Expert,Meat
859,2023-03-04,242.0,7.0,26.89603113,68.22545022,5,0,7.450972132,Intermediate,Grains
860,2023-03-31,207.0,6.0,21.42146612,34.96292769,4,1,41.55758259,Intermediate,Vegetables
861,2022-02-07,274.0,8.0,26.9268561,43.60382298,0,0,39.53744738,Intermediate,Dairy
862,2023-01-02,145.0,6.0,23.07711811,73.98307139,0,0,32.52408887,Intermediate,Meat
863,2022-04-02,437.0,15.0,21.55243227,61.51438545,5,1,41.70962321,Intermediate,Grains
864,2022-12-06,121.0,11.0,23.55909162,57.35875655,1,0,46.03818129,Intermediate,Meat
865,2024-06-16,372.0,17.0,31.54967271,65.72157968,6,0,38.74791568,Intermediate,Meat
866,2022-12-12,150.0,7.0,13.7247964,89.76737698,0,0,45.86067902,Beginner,Dairy
867,2024-02-16,291.0,13.0,25.0536411,46.14117881,4,1,46.27492663,Intermediate,Vegetables
868,2022-08-30,346.0,11.0,18.9812687,53.15247017,1,1,39.05411406,Intermediate,Vegetables
869,2022-11-12,448.0,19.0,33.14187077,57.50798547,5,0,37.88958305,Intermediate,Meat
870,2023-08-24,198.0,17.0,26.15225309,71.40579349,3,0,41.36305177,Expert,Dairy
871,2023-01-23,117.0,5.0,30.39371609,46.82006765,0,0,22.43530832,Expert,Meat
872,2022-10-01,437.0,19.0,18.5663372,35.29210223,5,0,19.93939121,Expert,Meat
873,2022-06-16,112.0,10.0,28.60697664,87.24198766,3,0,32.80692019,Expert,Dairy
874,2024-04-20,359.0,13.0,10.90719057,78.9846471,5,0,19.66210628,Intermediate,Meat
875,2022-01-21,443.0,17.0,20.8060196,42.93179213,4,0,19.32368426,Intermediate,Dairy
876,2023-10-09,478.0,19.0,33.55788474,88.02316089,0,0,10.33972765,Intermediate,Vegetables
877,2024-03-29,198.0,9.0,15.63853325,77.85284163,4,0,24.2943931,pro,Grains
878,2023-04-30,226.0,6.0,16.42618166,89.96797489,6,0,49.39534014,Expert,Meat
879,2022-02-12,419.0,15.0,11.95236721,58.74420379,5,0,15.17149386,Intermediate,Dairy
880,2023-05-20,168.0,11.0,24.36468456,75.2413821,5,0,49.15587189,Intermediate,Meat
881,2024-04-11,182.0,9.0,11.43200628,87.69080034,3,0,23.8231,pro,Grains
882,2022-09-01,302.0,18.0,25.13845394,61.63493525,3,1,12.47336836,Intermediate,Meat
883,2023-07-21,142.0,14.0,25.45129186,83.96731275,4,0,29.92205483,Intermediate,Meat
884,2024-05-25,393.0,14.0,34.18390444,49.51523436,5,0,36.83418238,Beginner,Grains
885,2023-07-17,422.0,15.0,29.56740102,66.3687939,0,0,30.68426664,Intermediate,Vegetables
886,2022-01-26,260.0,10.0,30.16811189,75.55492398,2,0,21.41018043,Intermediate,Vegetables
887,2023-11-18,464.0,9.0,33.20793832,67.32237374,5,0,10.2120387,Beginner,Dairy
888,2024-08-15,449.0,6.0,29.96483181,84.6912776,3,0,18.05198127,Intermediate,Vegetables
889,2022-07-09,324.0,13.0,22.62112205,65.92154414,5,0,47.09201726,Beginner,Meat
890,2024-09-02,313.0,7.0,30.57396116,53.84688941,0,0,28.97721668,Expert,Meat
891,2023-12-01,281.0,18.0,28.70479765,87.3792056,4,1,38.55729498,Beginner,Grains
892,2023-05-26,243.0,17.0,25.69875132,88.47550868,4,0,46.49863676,Expert,Meat
893,2023-04-20,219.0,10.0,21.87216359,45.25388302,3,0,5.231283241,Intermediate,Meat
894,2024-05-06,153.0,12.0,29.29644315,55.83241257,0,0,28.31347243,Intermediate,Grains
895,2024-01-18,113.0,7.0,28.96690975,42.03361506,3,0,31.1703892,Intermediate,Meat
896,2022-09-10,297.0,10.0,10.85469415,88.32151539,5,1,12.64426675,Expert,Meat
897,2022-01-22,393.0,6.0,31.00303757,51.6226692,5,0,27.00660989,Intermediate,Vegetables
898,2023-04-05,464.0,16.0,34.88701227,81.9928789,2,0,46.67923408,Intermediate,Dairy
899,2022-10-04,366.0,8.0,13.31786635,31.85625868,1,0,33.24854367,Intermediate,Vegetables
900,2024-08-13,338.0,17.0,30.50943769,79.10217399,1,0,43.16816742,Intermediate,Meat
901,2024-03-16,338.0,9.0,33.75781882,37.13246347,5,0,22.12168485,Expert,Meat
902,2022-12-10,329.0,10.0,30.34415721,78.39536054,5,0,19.35702834,Intermediate,Dairy
903,2024-02-09,415.0,11.0,28.08511914,75.74897307,4,0,8.919918026,Intermediate,Meat
904,2022-05-11,198.0,6.0,18.94503377,58.18462578,2,0,18.29605661,pro,Grains
905,2024-05-21,202.0,9.0,14.77976754,76.85975362,1,0,41.5207402,Intermediate,Meat
906,2022-03-29,395.0,18.0,17.35419933,45.13843499,1,0,40.55066787,Intermediate,Grains
907,2022-11-27,483.0,11.0,24.91213687,59.48509065,6,0,36.47027598,Intermediate,Dairy
908,2023-04-12,243.0,11.0,28.8709455,70.50840367,2,0,19.76720326,Intermediate,Meat
909,2022-02-14,406.0,10.0,19.06163765,55.28664249,0,0,28.56036108,Expert,Meat
910,2024-05-10,350.0,6.0,23.70801459,51.35128556,4,0,46.78685967,Intermediate,Vegetables
911,2022-12-19,196.0,13.0,27.88727268,45.36285391,0,0,7.740586989,Intermediate,Dairy
912,2023-11-21,244.0,15.0,10.31787225,64.43047525,1,0,42.31177881,Intermediate,Meat
913,2022-02-01,148.0,16.0,27.71430012,69.04611285,1,0,41.18430513,Beginner,Meat
914,2023-03-19,157.0,19.0,19.17390198,46.29282284,6,0,41.5434925,Beginner,Meat
915,2022-07-18,297.0,10.0,26.37523347,79.74106395,0,0,26.52509668,Intermediate,Meat
916,2023-03-02,241.0,18.0,16.86350635,79.2859195,3,0,11.83487776,Intermediate,Dairy
917,2022-04-18,443.0,16.0,19.8886271,77.32813583,0,0,22.86265878,Beginner,Vegetables
918,2023-12-16,416.0,16.0,18.5595909,75.78650182,5,1,34.59944225,Intermediate,Meat
919,2023-07-07,439.0,18.0,24.11102727,43.39580313,4,0,17.45914863,Expert,Dairy
920,2023-11-07,267.0,7.0,25.41249317,89.40518256,1,0,23.06739248,pro,Grains
921,2022-06-08,487.0,15.0,20.96518041,53.39234118,2,0,41.07579319,Expert,Meat
922,2023-04-21,418.0,13.0,19.56315701,82.53067359,4,0,25.04342845,Intermediate,Vegetables
923,2022-01-25,306.0,19.0,-10.37220651,54.49838057,1,0,36.25941978,Expert,Meat
924,2023-09-10,372.0,5.0,30.22208654,63.6524678,6,0,49.63501382,Intermediate,Grains
925,2023-04-29,378.0,12.0,12.32322861,68.06038438,5,0,41.14602071,Intermediate,Meat
926,2024-06-03,265.0,12.0,15.6852374,63.32972545,0,0,26.92454031,Beginner,Meat
927,2023-10-13,1560.0,8.0,23.74040109,48.59999623,4,0,11.25509923,Expert,Dairy
928,2022-09-02,283.0,8.0,18.91830133,36.07559488,4,1,7.659761939,Beginner,Dairy
929,2024-04-27,138.0,17.0,31.11973591,67.67960296,5,0,21.02418883,Intermediate,Vegetables
930,2024-09-09,253.0,17.0,12.76871113,42.37304431,0,0,6.584682809,Intermediate,Meat
931,2024-04-08,152.0,8.0,32.7347548,48.53006544,0,0,27.15630366,pro,Grains
932,2023-07-25,1110.0,11.0,15.52006574,58.40405289,1,0,38.87818951,Beginner,Vegetables
933,2022-03-01,439.0,18.0,13.28337816,56.99053248,1,0,22.96250575,Intermediate,Meat
934,2022-10-18,353.0,11.0,10.43789977,70.64323929,1,1,17.26927913,Expert,Meat
935,2022-03-12,489.0,8.0,18.01856851,73.81476883,5,0,36.51943096,Expert,Meat
936,2022-12-11,464.0,11.0,12.72295855,58.58900303,6,0,23.69813284,Intermediate,Vegetables
937,2022-07-04,430.0,18.0,20.39768415,74.99104587,0,0,13.9735219,pro,Grains
938,2022-05-22,354.0,15.0,24.86941593,56.31230931,6,0,28.56485372,Intermediate,Meat
939,2023-01-26,153.0,15.0,12.80760861,48.36824045,3,0,18.20906566,Expert,Meat
940,2023-05-07,338.0,8.0,12.94122571,68.06544872,6,0,43.68558133,Intermediate,Grains
941,2024-04-06,358.0,18.0,11.24605069,62.44407403,5,0,43.56339866,pro,Grains
942,2022-04-12,114.0,8.0,24.75659847,38.25142649,1,0,25.34389686,Intermediate,Meat
943,2024-01-20,100.0,15.0,28.90661645,30.6054364,5,0,15.80987449,Beginner,Meat
944,2023-07-06,259.0,5.0,19.66152103,74.34159347,3,0,11.18127857,Intermediate,Grains
945,2022-11-03,174.0,15.0,17.95278884,73.84908172,3,0,49.73367446,Intermediate,Vegetables
946,2024-09-13,470.0,9.0,26.29169797,84.9154311,4,0,29.18032236,Intermediate,Dairy
947,2022-11-18,262.0,13.0,19.3918063,58.00692463,4,0,34.51564909,Intermediate,Dairy
948,2024-03-10,218.0,8.0,22.4041596,31.85147426,6,0,34.77667305,Beginner,Dairy
949,2024-01-01,272.0,11.0,16.94755243,32.85847545,0,0,30.91036382,Intermediate,Meat
950,2023-11-09,492.0,9.0,11.09339065,59.68051138,3,0,14.92289542,Intermediate,Grains
951,2023-10-16,280.0,18.0,20.60742215,76.88093044,0,1,14.55285388,Beginner,Grains
952,2022-03-18,317.0,16.0,24.06875716,50.4243506,4,0,46.58484722,Beginner,Dairy
953,2022-07-12,382.0,12.0,24.70145945,36.9442564,1,0,5.655521964,Intermediate,Vegetables
954,2022-03-28,289.0,7.0,29.9199457,69.52950421,0,0,29.77122997,Intermediate,Meat
955,2023-04-04,361.0,11.0,19.0736068,63.89906146,1,0,29.566559,Intermediate,Meat
956,2022-02-18,266.0,9.0,14.39613291,72.46129958,4,0,39.71804279,Intermediate,Meat
957,2024-07-07,487.0,6.0,24.00455646,56.9450847,6,0,25.59088995,Intermediate,Grains
958,2022-01-04,206.0,11.0,15.74021462,74.2841474,1,0,22.28191873,Beginner,Meat
959,2022-11-06,439.0,8.0,28.81069407,72.653083,6,1,30.73051922,Expert,Meat
960,2024-01-14,119.0,19.0,30.99909951,65.42586539,6,0,41.55467811,Intermediate,Dairy
961,2024-05-23,351.0,17.0,17.71746858,66.06616174,3,0,7.57896395,Intermediate,Dairy
962,2023-02-03,441.0,5.0,19.01931298,70.90491865,4,0,41.72355691,Intermediate,Meat
963,2023-09-09,385.0,15.0,33.57077854,57.51587661,5,0,8.089189977,Intermediate,Meat
964,2022-02-19,373.0,10.0,21.71348542,88.36657937,5,0,34.33553895,Intermediate,Dairy
965,2022-07-19,236.0,5.0,34.80333291,89.4757936,1,0,5.945949803,Expert,Vegetables
966,2023-08-22,326.0,6.0,19.28521419,33.63773556,1,0,29.0735003,Intermediate,Grains
967,2024-08-27,352.0,15.0,34.49456145,49.98209231,1,0,14.91435944,Expert,Meat
968,2024-06-01,407.0,14.0,23.62763821,62.86708166,5,1,13.27030993,Intermediate,Grains
969,2023-05-13,188.0,19.0,22.74310617,54.94785004,5,0,35.44900857,Intermediate,Vegetables
970,2023-08-27,251.0,11.0,13.73094445,43.81505524,6,0,17.57503883,Beginner,Dairy
971,2022-01-11,430.0,16.0,12.10245561,48.89517532,1,0,8.646737471,Beginner,Meat
972,2024-06-07,205.0,10.0,23.72096642,61.18225577,4,0,17.58363433,Intermediate,Meat
973,2023-11-02,352.0,12.0,21.85840275,54.16586391,3,0,42.34195691,Intermediate,Vegetables
974,2024-07-26,121.0,15.0,16.91104226,69.89967097,4,0,16.29006424,Intermediate,Meat
975,2024-07-17,259.0,13.0,21.29242048,53.13681077,2,0,49.15317015,Intermediate,Grains
976,2023-07-12,479.0,13.0,25.48744379,62.90292217,2,0,19.02072828,Intermediate,Grains
977,2023-09-29,483.0,11.0,28.65518144,40.56572828,4,0,35.33078907,Expert,Dairy
978,2024-04-14,177.0,9.0,19.97090074,43.60364294,6,0,28.2054448,Intermediate,Vegetables
979,2023-08-06,189.0,9.0,19.67696901,73.53763202,6,0,38.72205575,Intermediate,Meat
980,2022-11-30,294.0,9.0,10.36667643,56.47342282,2,0,23.55813772,Beginner,Meat
981,2022-07-30,195.0,18.0,19.32121593,79.00339215,5,0,38.40320922,Intermediate,Dairy
982,2022-01-20,357.0,13.0,10.48122008,81.98319086,3,0,26.44075721,Intermediate,Vegetables
983,2023-04-03,295.0,11.0,19.46191059,37.79579547,0,0,26.85410894,Expert,Meat
984,2022-03-30,312.0,13.0,32.79590087,43.21351808,2,0,19.30921481,Intermediate,Meat
985,2024-05-29,385.0,14.0,20.44974835,57.00699159,2,0,10.58483155,Intermediate,Meat
986,2022-12-17,376.0,13.0,23.73535596,44.42294332,5,0,10.78684187,Intermediate,Grains
987,2022-08-07,485.0,10.0,24.48537248,65.41713258,6,0,13.73732911,Expert,Meat
988,2023-02-18,454.0,18.0,31.73149062,64.99544955,5,0,46.02766446,Intermediate,Meat
989,2022-10-05,250.0,8.0,13.58855905,88.24452922,2,0,34.13560733,Intermediate,Vegetables
990,2024-08-17,418.0,17.0,31.4218484,51.35826195,5,0,16.93438416,Intermediate,Meat
991,2022-08-02,212.0,12.0,11.72831965,81.11047421,1,0,22.32961713,Expert,Meat
992,2023-12-05,445.0,19.0,18.00149581,55.88283893,1,0,41.91458397,Beginner,Meat
993,2022-05-17,200.0,19.0,11.02958738,32.96981121,1,0,44.54461624,Intermediate,Meat
994,2022-07-28,473.0,11.0,25.04638459,42.9630819,3,0,5.555347073,Intermediate,Meat
995,2023-06-07,440.0,7.0,24.32603572,71.28266663,2,0,33.33327552,Intermediate,Dairy
996,2023-07-23,384.0,17.0,15.72236512,86.24270629,6,0,17.6626842,Expert,Dairy
997,2022-09-18,425.0,8.0,12.21388961,54.84901346,6,0,49.48429942,Beginner,Vegetables
998,2023-04-13,368.0,7.0,14.26194845,36.96136088,3,0,7.419754025,Intermediate,Meat
999,2022-01-31,444.0,5.0,29.27460731,83.93084329,0,0,16.55345733,Intermediate,Meat
1000,2023-11-29,374.0,19.0,15.52658429,75.10633038,2,0,25.26271177,Intermediate,Dairy
1001,2023-03-28,363.0,14.0,24.82029979,58.01808,1,0,40.45865601,Intermediate,Vegetables
1002,2022-02-24,341.0,8.0,30.64801914,67.28066984,3,0,7.164153969,Intermediate,Meat
1003,2022-01-24,291.0,8.0,14.48743309,75.78931748,0,1,31.6535617,Intermediate,Grains
1004,2022-01-08,202.0,10.0,28.73278065,31.866936,5,0,22.54548858,Intermediate,Meat
1005,2022-04-24,491.0,9.0,32.69546632,88.24597239,6,0,13.12332028,Beginner,Meat
1006,2022-04-20,235.0,5.0,28.0471907,70.58558174,2,0,23.67321962,Intermediate,Dairy
1007,2023-05-22,448.0,7.0,19.77606908,53.68406123,0,1,47.02396743,Beginner,Dairy
1008,2024-08-24,107.0,12.0,28.1296387,65.82574621,5,0,12.40696732,Beginner,Meat
1009,2024-08-07,172.0,10.0,14.22135517,43.75031707,2,0,49.69693384,Intermediate,Meat
1010,2022-01-04,206.0,11.0,15.71562904,74.2841474,1,0,22.28191873,Beginner,Meat
1011,2022-10-03,228.0,7.0,13.1435378,39.09505757,0,0,24.66731848,Beginner,Grains
1012,2023-10-19,497.0,15.0,32.4725206,81.3124191,3,0,27.61095424,Beginner,Meat
1013,2024-02-24,134.0,6.0,-10.0,37.79648234,5,0,49.35957123,Beginner,Meat
1014,2024-05-04,405.0,19.0,18.64801119,54.69932763,5,0,11.32462076,Intermediate,Dairy
1015,2024-03-07,350.0,15.0,17.48608776,37.50751543,3,0,25.8891777,Intermediate,Vegetables
1016,2022-01-29,352.0,12.0,33.67797183,78.44376182,5,0,10.3802899,Intermediate,Grains
1017,2023-01-30,273.0,6.0,24.83846423,71.86537656,0,0,36.81568824,Intermediate,Vegetables
1018,2023-05-02,495.0,12.0,31.6171548,59.91424797,1,0,8.688458059,Intermediate,Grains
1019,2023-09-07,454.0,16.0,12.55373824,62.81157846,3,0,5.822378138,Beginner,Meat
1020,2024-05-27,197.0,6.0,10.55087901,84.8838669,0,0,45.42598738,Beginner,Dairy
1021,2022-06-24,269.0,16.0,23.56196589,45.4016537,4,0,6.084958703,Beginner,Grains
1022,2024-07-06,107.0,9.0,33.66594885,37.02396249,5,0,17.66077798,Beginner,Meat
1023,2022-02-28,485.0,18.0,15.75134208,68.10534635,0,0,17.23039322,Intermediate,Dairy
1024,2022-09-23,445.0,9.0,21.99742704,37.80286695,4,0,10.16391197,Beginner,Meat
1025,2024-02-29,355.0,18.0,28.38764016,88.34519994,3,0,6.848067776,Expert,Meat
1026,2022-04-11,256.0,10.0,18.1481366,57.86599417,0,0,44.26947825,Intermediate,Meat
1027,2022-02-16,120.0,13.0,16.51342332,87.97460464,2,0,18.41340427,Intermediate,Grains
1028,2022-10-27,307.0,18.0,33.52188391,42.43854019,3,1,25.68400688,Intermediate,Meat
1029,2023-09-08,460.0,10.0,26.46730366,40.81847613,4,0,45.68609087,Intermediate,Dairy
1030,2022-06-28,383.0,9.0,15.51402812,35.53708752,1,0,25.66991484,Intermediate,Meat
1031,2024-07-22,104.0,19.0,14.66808239,73.54355462,0,0,22.22974163,pro,Grains
1032,2022-05-20,104.0,5.0,13.10549917,47.09448129,4,0,21.71959301,Intermediate,Dairy
1033,2024-03-14,245.0,17.0,28.68048969,69.90877165,3,0,26.81102826,Intermediate,Grains
1034,2022-06-18,426.0,17.0,20.84138335,81.77283017,5,0,44.324373,Beginner,Meat
1035,2022-03-08,149.0,7.0,34.11301181,47.02970682,1,0,45.2135864,Beginner,Vegetables
1036,2022-03-09,459.0,19.0,29.00235196,79.47208849,2,0,8.358729399,Intermediate,Grains
1037,2022-01-28,121.0,19.0,29.07691577,43.96578883,4,0,34.99776882,Beginner,Dairy
1038,2022-01-13,472.0,5.0,23.99610781,70.90016894,3,1,48.95574678,Expert,Meat
1039,2023-06-16,109.0,13.0,17.9382862,84.36395314,4,0,16.50375922,Intermediate,Vegetables
1040,2022-11-16,2930.0,19.0,17.92989292,33.46446311,2,1,20.74344729,Intermediate,Meat
1041,2024-09-11,286.0,17.0,34.70163917,50.01640734,2,0,41.09172216,Intermediate,Dairy
1042,2024-05-16,328.0,12.0,25.61063616,52.88646248,3,0,9.172166486,Expert,Vegetables
1043,2023-07-31,134.0,14.0,20.11996073,61.84424132,0,0,18.8466266,Intermediate,Meat
1044,2022-10-14,468.0,12.0,16.38266312,79.60889843,4,0,32.55240946,Intermediate,Grains
1045,2024-06-30,250.0,17.0,28.85269201,70.32336233,6,0,33.05836378,Intermediate,Meat
1046,2022-11-20,268.0,7.0,26.22686647,88.17646361,6,0,19.17547282,Beginner,Meat
1047,2024-06-09,180.0,11.0,15.65367629,66.32896015,6,0,37.7605516,Intermediate,Meat
1048,2023-06-21,279.0,8.0,21.95585058,53.85885478,2,0,6.497058703,Expert,Meat
1049,2023-11-24,400.0,5.0,17.92306193,84.13418421,4,0,26.49839569,Expert,Vegetables
1050,2023-06-13,456.0,9.0,13.47995062,31.88530929,1,0,46.01816266,Intermediate,Vegetables
1051,2023-08-09,490.0,14.0,13.34509341,80.83166634,2,0,15.46864873,Intermediate,Meat
1052,2022-01-03,370.0,14.0,30.49867294,64.63498385,0,0,41.55161544,Beginner,Vegetables
1053,2023-03-22,279.0,12.0,21.06024841,41.34237148,2,0,19.56788715,pro,Grains
1054,2023-05-11,217.0,9.0,18.65804421,41.16138,3,0,13.75407649,Beginner,Vegetables
1055,2023-07-02,435.0,11.0,10.00831265,40.90435144,6,0,41.79305202,Intermediate,Meat
1056,2024-05-08,488.0,18.0,15.91960773,66.330286,2,0,42.64389008,Expert,Vegetables
1057,2023-06-14,122.0,10.0,32.45654068,74.1720255,2,0,14.96827725,Intermediate,Vegetables
1058,2022-12-13,363.0,12.0,23.16559493,33.56829413,1,0,15.91602197,Intermediate,Dairy
1059,2023-08-07,214.0,13.0,34.09555689,67.18407429,0,1,46.30283974,Beginner,Vegetables
1060,2023-08-17,348.0,13.0,30.85758415,78.59161124,3,0,41.67824453,Intermediate,Meat
1061,2022-11-05,203.0,16.0,34.83342343,81.15346691,5,0,37.8578054,Intermediate,Vegetables
1062,2022-08-20,323.0,11.0,32.09274174,60.70088319,5,0,45.62437046,Expert,Dairy
1063,2023-09-22,495.0,5.0,21.26549142,59.89416003,4,0,38.18344749,Intermediate,Dairy
1064,2023-08-25,135.0,13.0,22.48334587,85.83640829,4,0,19.4326036,Intermediate,Meat
1065,2023-10-25,320.0,13.0,16.38533712,78.28518732,2,0,44.52871384,Intermediate,Dairy
1066,2022-01-10,314.0,18.0,14.66571445,36.38062358,0,0,11.21069692,Beginner,Meat
1067,2024-07-04,473.0,8.0,14.04049528,30.12111106,3,0,20.17701032,Intermediate,Dairy
1068,2022-11-11,252.0,12.0,29.12977161,51.20764443,4,0,18.627345,Beginner,Grains
1069,2022-04-17,108.0,5.0,27.01141566,56.71476674,6,0,25.58493751,Intermediate,Meat
1070,2022-02-25,364.0,18.0,17.45936077,63.55108841,4,0,18.30492677,Intermediate,Vegetables
1071,2022-05-01,127.0,7.0,22.05890954,83.48880094,6,0,35.40295893,Intermediate,Dairy
1072,2023-01-06,479.0,6.0,24.52330133,42.03906104,4,0,12.4079231,Intermediate,Dairy
1073,2022-01-26,260.0,10.0,29.72017455,75.55492398,2,0,21.41018043,Intermediate,Vegetables
1074,2022-03-14,205.0,19.0,28.6459253,33.86947627,0,0,20.17862764,Expert,Grains
1075,2022-01-21,443.0,17.0,21.03022943,42.93179213,4,0,19.32368426,Intermediate,Dairy
1076,2022-02-14,406.0,10.0,19.29583823,55.28664249,0,0,28.56036108,Expert,Meat
1077,2022-10-24,198.0,14.0,29.88775929,89.98282825,0,0,48.07386336,Expert,Vegetables
1078,2022-11-25,376.0,10.0,19.51049261,59.51586601,4,0,26.28623765,Intermediate,Meat
1079,2022-09-05,393.0,14.0,27.63463985,80.5034017,0,0,7.113784599,Intermediate,Meat
1080,2022-12-03,275.0,18.0,26.06439922,51.73608523,5,0,10.87270518,Beginner,Meat
1081,2022-12-28,148.0,8.0,14.92885316,61.63493525,2,0,10.4762888,Intermediate,Meat
1082,2022-01-02,448.0,16.0,10.09246361,56.13032726,6,0,29.8900387,Intermediate,Grains
1083,2024-08-18,147.0,18.0,12.9410997,30.94879177,6,1,12.63916406,Intermediate,Grains
1084,2023-01-17,290.0,11.0,17.38195723,78.55099027,1,0,39.77019447,Intermediate,Meat
1085,2023-11-26,391.0,13.0,16.46079051,88.46233432,6,0,39.55864901,Intermediate,Grains
1086,2023-06-24,349.0,16.0,11.99913486,46.03515779,5,0,7.840845914,Expert,Grains
1087,2023-09-15,3160.0,14.0,29.52926059,38.21994378,4,1,24.26698279,Intermediate,Meat
1088,2022-07-29,259.0,6.0,25.81351333,57.99646708,4,0,11.43323949,Intermediate,Grains
1089,2023-07-09,495.0,12.0,15.29388377,64.23897743,6,0,46.88708337,Intermediate,Meat
1090,2022-01-13,472.0,5.0,23.54260385,70.90016894,3,1,48.95574678,Expert,Meat
1091,2023-04-27,216.0,16.0,16.0914179,46.1380819,3,0,18.02484027,Intermediate,Meat
1092,2023-03-09,314.0,19.0,18.52725061,47.39820714,3,0,37.67500667,Expert,Dairy
1093,2023-09-19,118.0,12.0,21.25311081,69.54682587,1,0,24.73913751,Intermediate,Dairy
1094,2022-03-02,191.0,19.0,31.70135806,43.10659097,2,0,31.93677983,Beginner,Grains
1095,2023-09-14,467.0,7.0,16.32646082,70.46093874,3,0,13.32141339,Beginner,Grains
1096,2024-01-26,111.0,12.0,26.0841295,73.90348419,4,0,18.56583768,Intermediate,Vegetables
1097,2022-04-03,466.0,12.0,10.03079588,31.95874065,6,0,26.00276422,Intermediate,Grains
1098,2024-06-20,361.0,6.0,29.67425337,55.82248498,3,0,45.20321281,Beginner,Dairy
1099,2023-04-08,146.0,17.0,24.51187517,86.57902901,5,0,17.3164306,Beginner,Vegetables
1100,2023-10-29,338.0,5.0,21.95638236,60.88101703,6,0,31.64996297,Intermediate,Meat
1101,2024-09-03,113.0,12.0,15.24382369,60.81666279,1,0,43.73005198,Beginner,Grains
1102,2023-04-23,191.0,9.0,34.35411572,46.7063645,6,1,35.71936723,Expert,Grains
1103,2022-11-29,234.0,18.0,21.11048632,63.76270194,1,0,38.51315275,Intermediate,Grains
1104,2023-12-02,266.0,12.0,23.94533064,38.89067569,5,0,42.16734136,Intermediate,Meat
1105,2023-04-10,410.0,5.0,34.0416434,52.63881968,0,0,9.387846161,Intermediate,Dairy
1106,2022-12-22,416.0,13.0,20.77155229,43.24472931,3,0,21.27411927,Beginner,Grains
1107,2022-12-29,116.0,13.0,21.97958074,67.9526466,3,0,31.46421369,Expert,Grains
1108,2022-11-09,211.0,12.0,12.72774079,65.58087002,2,0,23.40883169,Intermediate,Dairy
1109,2022-11-15,437.0,16.0,31.94727898,62.95934876,1,0,47.2399166,Beginner,Meat
1110,2023-01-16,215.0,13.0,14.61462824,79.31559816,0,1,37.53822362,Expert,Dairy
1111,2022-07-02,439.0,18.0,14.35483341,54.25438378,5,0,13.85995423,Intermediate,Grains
1112,2023-12-18,460.0,15.0,28.95462528,83.33324544,0,0,46.98304815,Intermediate,Grains
1113,2022-04-21,162.0,14.0,26.42459644,37.90160631,3,0,37.87216149,Beginner,Vegetables
1114,2023-06-15,349.0,18.0,30.73331013,49.81456676,3,0,7.527290446,Expert,Meat
1115,2023-01-13,194.0,7.0,13.08056635,34.14177245,4,0,8.031959218,Intermediate,Dairy
1116,2023-12-15,247.0,13.0,13.76690269,54.05650575,4,0,48.54842712,Intermediate,Meat
1117,2024-05-22,291.0,7.0,18.45657763,77.11612869,2,1,26.70233,Beginner,Grains
1118,2024-01-02,416.0,18.0,14.84884668,73.60495345,1,0,43.4144547,Expert,Grains
1119,2022-10-20,136.0,14.0,30.77192978,79.84131063,3,0,21.74540969,Intermediate,Meat
1120,2023-03-13,285.0,16.0,32.63811981,73.23930872,0,0,19.09699145,Beginner,Meat
1121,2024-04-15,465.0,18.0,33.06557645,82.76046121,0,0,27.3764249,Expert,Grains
1122,2022-11-04,212.0,16.0,31.66096669,38.87904884,4,0,5.498534867,Intermediate,Meat
1123,2022-10-17,403.0,12.0,19.35741918,60.44678197,0,0,41.47106977,Beginner,Vegetables
1124,2022-08-04,1510.0,11.0,12.43483481,34.65687868,3,0,47.85868877,Intermediate,Grains
1125,2023-09-23,332.0,15.0,32.06148601,54.4004442,5,0,29.16685916,Intermediate,Meat
1126,2022-10-08,362.0,15.0,14.05954737,58.67270688,5,0,35.92830032,Expert,Dairy
1127,2023-11-05,273.0,11.0,33.00742953,84.0829858,6,0,34.85131403,Expert,Meat
1128,2023-03-27,306.0,14.0,16.77868591,64.99599107,0,0,6.150640959,Expert,Meat
1129,2022-10-26,403.0,12.0,25.01523856,79.00541581,2,0,34.35237999,Beginner,Meat
1130,2024-02-25,352.0,11.0,30.62826669,63.60550185,6,0,40.60779316,Expert,Dairy
1131,2022-05-18,230.0,9.0,26.75963646,79.99902429,2,1,30.12585418,Expert,Meat
1132,2022-11-02,215.0,16.0,25.12384807,57.68673071,2,0,39.60140201,Expert,Vegetables
